Status;Device ID;Location;Machine;Product;Category;Transaction;TransDate;Type;RCoil;RPrice;RQty;MCoil;MPrice;MQty;LineTotal;TransTotal;Prcd Date;;Count of Transaction;Column Labels;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14565053127;13/01/2022;Cash;142;1;1;142;1;1;1;1;13/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Miss Vickie's Potato Chip - Jalapeno;Food;14565327901;14/01/2022;Cash;112;1.5;1;112;1.5;1;1.5;1.5;14/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14565335876;14/01/2022;Cash;141;1;1;141;1;1;1;1;14/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Ritz Bits Cheese;Food;14565871342;14/01/2022;Credit;123;1.5;1;123;1.5;1;1.5;1.5;14/01/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;CheezIt - Original;Food;14566626651;14/01/2022;Cash;121;1.25;1;121;1.25;1;1.25;1.25;14/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Takis FUGEO mini;Food;14566645406;14/01/2022;Cash;122;1.25;1;122;1.25;1;1.25;1.25;14/01/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Snapple Diet Tea - Peach Tea;Non Carbonated;14566647281;14/01/2022;Cash;143;2.5;1;143;2.5;1;2.5;2.5;14/01/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;SunChips Multigrain - Harvest Cheddar;Food;14566658956;14/01/2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;14/01/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;CheezIt - Original;Food;14567065857;14/01/2022;Cash;121;1.25;1;121;1.25;1;1.25;1.25;14/01/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;SunChips Multigrain - Salsa;Food;14567581851;14/01/2022;Credit;122;1.5;1;122;1.5;1;1.5;1.5;14/01/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;CheezIt - Original;Food;14567951976;14/01/2022;Cash;121;1.25;1;121;1.25;1;1.25;1.25;14/01/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Seapoint Farms Dry Roasted Edamame - Wasabi;Food;14568052947;14/01/2022;Cash;135;2.5;1;135;2.5;1;2.5;2.5;14/01/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Monster Energy Original;Carbonated;14568186832;14/01/2022;Cash;146;3;1;146;3;1;3;3;14/01/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;BodyArmor LYTE  - Berry Punch;Water;14568399014;14/01/2022;Cash;143;2.5;1;143;2.5;1;2.5;2.5;14/01/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Monster Energy  Zero Ultra;Carbonated;14568402590;14/01/2022;Cash;146;3;1;146;3;1;3;3;14/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Red Bull - Original;Carbonated;14568484969;14/01/2022;Cash;148;3;1;148;3;1;3;3;14/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14568515212;14/01/2022;Cash;144;3;1;144;3;1;3;3;14/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14568567601;14/01/2022;Credit;146;3;1;146;3;1;3;3;14/01/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;V8 Vegetable Juice - Original;Non Carbonated;14568615335;14/01/2022;Cash;141;1.5;1;141;1.5;1;1.5;1.5;14/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14568646555;14/01/2022;Cash;141;1;1;141;1;1;1;1;14/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14568662299;14/01/2022;Cash;141;1;1;141;1;1;1;1;14/01/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;V8 Vegetable Juice - Original;Non Carbonated;14568794737;14/01/2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;14/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14569115940;14/01/2022;Cash;142;1;1;142;1;1;1;1;14/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14569150082;14/01/2022;Cash;141;1;1;141;1;1;1;1;14/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14569150926;14/01/2022;Cash;141;1;1;141;1;1;1;1;14/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Mini Chips Ahoy;Food;14569463108;14/01/2022;Cash;120;1.5;1;120;1.5;1;1.5;1.5;14/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14569513981;14/01/2022;Cash;141;1;1;141;1;1;1;1;14/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14569526668;14/01/2022;Cash;146;3;1;146;3;1;3;3;14/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Good Health Veggie Stix - Sea Salt;Food;14569561723;14/01/2022;Cash;114;1.5;1;114;1.5;1;1.5;1.5;14/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Miss Vickie's Potato Chip - Smokehouse BBQ;Food;14569564302;14/01/2022;Cash;110;1.5;1;110;1.5;1;1.5;1.5;14/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14569564760;14/01/2022;Cash;141;1;1;141;1;1;1;1;14/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14569596909;14/01/2022;Cash;141;1;1;141;1;1;1;1;14/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Chesters Fries Flaming hot;Food;14569601233;14/01/2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;14/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14569910141;15/01/2022;Cash;146;3;1;146;3;1;3;3;15/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Chesters Fries Flaming hot;Food;14569911139;15/01/2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;15/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Red Bull - Original;Carbonated;14570329106;15/01/2022;Credit;148;3;1;148;3;1;3;3;15/01/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;V8 Vegetable Juice - Original;Non Carbonated;14570742020;15/01/2022;Cash;141;1.5;1;141;1.5;1;1.5;1.5;15/01/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Vitamin Water - Ice Cool Blue Lavender;Water;14571239689;15/01/2022;Credit;145;2.75;2;145;2.75;2;5.5;5.5;15/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Red Bull - Original;Carbonated;14571524565;15/01/2022;Cash;148;3;1;148;3;1;3;3;15/01/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Monster Energy Original;Carbonated;14571607101;15/01/2022;Cash;146;3;1;146;3;1;3;3;15/01/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Monster Energy Original;Carbonated;14571627828;15/01/2022;Cash;146;3;1;146;3;1;3;3;15/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14571821821;15/01/2022;Cash;141;1;1;141;1;1;1;1;15/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Miss Vickie's Potato Chip - Jalapeno;Food;14571850001;15/01/2022;Cash;112;1.5;1;112;1.5;1;1.5;1.5;15/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Miss Vickie's Potato Chip - Jalapeno;Food;14571861014;15/01/2022;Cash;112;1.5;1;112;1.5;1;1.5;1.5;15/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14571910161;15/01/2022;Cash;142;1;1;142;1;1;1;1;15/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Miss Vickie's Potato Chip - Jalapeno;Food;14571911346;15/01/2022;Cash;112;1.5;1;112;1.5;1;1.5;1.5;15/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14571958626;15/01/2022;Cash;146;3;1;146;3;1;3;3;15/01/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;CheezIt - White Cheddar;Food;14572175555;15/01/2022;Cash;121;1.25;1;121;1.25;1;1.25;1.25;15/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14572223955;15/01/2022;Cash;142;1;1;142;1;1;1;1;15/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14572516391;15/01/2022;Cash;144;3;1;144;3;1;3;3;15/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Diet Tea - Peach Tea;Non Carbonated;14572518122;15/01/2022;Credit;145;2.5;1;145;2.5;1;2.5;2.5;15/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14572574777;15/01/2022;Cash;141;1;1;141;1;1;1;1;15/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Jack Links Beef Steak Original;Food;14572575325;15/01/2022;Cash;133;2;1;133;2;1;2;2;15/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos Baked - Flaming Hot;Food;14572575797;15/01/2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;15/01/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Nature's Valley Crunchy Granola Bar - Oats &;Food;14573858783;16/01/2022;Credit;136;1.25;1;136;1.25;1;1.25;1.25;16/01/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Lays Baked - Original;Food;14574010792;16/01/2022;Cash;112;1.5;1;112;1.5;1;1.5;1.5;16/01/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Monster Energy Original;Carbonated;14574141888;16/01/2022;Cash;146;3;1;146;3;1;3;3;16/01/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Monster Energy Original;Carbonated;14574145196;16/01/2022;Cash;146;3;1;146;3;1;3;3;16/01/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Bai Antioxidant - Zambia Bingcherry;Non Carbonated;14574836578;17/01/2022;Credit;146;2.5;1;146;2.5;1;2.5;2.5;16/01/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Robert Irvine's - Fit Crunch -  Chocolate Pea;Food;14576136011;17/01/2022;Cash;133;2;1;133;2;1;2;2;17/01/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Seapoint Farms Dry Roasted Edamame - Wasabi;Food;14576137173;17/01/2022;Cash;134;2.5;1;134;2.5;1;2.5;2.5;17/01/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Snapple Diet Tea - Lemon;Non Carbonated;14576353351;17/01/2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;17/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Red Bull - Original;Carbonated;14576926827;17/01/2022;Credit;148;3;1;148;3;1;3;3;17/01/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Monster Energy Original;Carbonated;14577107071;17/01/2022;Credit;146;3;1;146;3;1;3;3;17/01/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Poland Springs Water;Water;14577283376;17/01/2022;Cash;144;1.5;1;144;1.5;1;1.5;1.5;17/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14577468669;17/01/2022;Cash;142;1;1;142;1;1;1;1;17/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;KitKat - Crisp Wafers;Food;14577507788;17/01/2022;Credit;134;2;1;134;2;1;2;2;17/01/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Snapple Diet Tea - Raspberry;Non Carbonated;14577677689;17/01/2022;Credit;145;2.5;1;145;2.5;1;2.5;2.5;17/01/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Takis FUGEO mini;Food;14577707447;17/01/2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;17/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Takis FUGEO mini;Food;14577819879;17/01/2022;Cash;122;1.25;1;122;1.25;1;1.25;1.25;17/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14577842305;17/01/2022;Cash;142;1;1;142;1;1;1;1;17/01/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Bubly - Cherry;Carbonated;14577893993;17/01/2022;Cash;140;1.5;1;140;1.5;1;1.5;1.5;17/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14578169559;17/01/2022;Cash;141;1;1;141;1;1;1;1;17/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14578215674;17/01/2022;Cash;144;3;1;144;3;1;3;3;17/01/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Miss Vickie's Potato Chip - Sea Salt Original;Food;14578233630;17/01/2022;Credit;114;1.5;2;114;1.5;2;3;5.5;17/01/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Bai Antioxidant - Zambia Bingcherry;Non Carbonated;14578233630;17/01/2022;Credit;146;2.5;1;146;2.5;1;2.5;5.5;17/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14578241959;17/01/2022;Cash;142;1;1;142;1;1;1;1;17/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14578314947;17/01/2022;Cash;142;1;1;142;1;1;1;1;17/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14578440642;18/01/2022;Cash;142;1;1;142;1;1;1;1;17/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14578530583;18/01/2022;Cash;146;3;1;146;3;1;3;3;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Chesters Fries Flaming hot;Food;14578530455;18/01/2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;18/01/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Belvita Breakfast Cookies - Blueberry;Food;14578876166;18/01/2022;Cash;131;1.5;1;131;1.5;1;1.5;1.5;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos Baked - Flaming Hot;Food;14580724140;18/01/2022;Credit;121;1.5;1;121;1.5;1;1.5;2.75;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Chum Fruit Bites - Mango/Strawberry;Food;14580724140;18/01/2022;Credit;132;1.25;1;132;1.25;1;1.25;2.75;18/01/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Bubly - Cherry;Carbonated;14580849667;18/01/2022;Credit;140;1.5;1;140;1.5;1;1.5;1.5;18/01/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Spindrift - Sparkling Water Raspberry Lime;Non Carbonated;14580852051;18/01/2022;Credit;140;1.5;1;140;1.5;1;1.5;1.5;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Red Bull - Original;Carbonated;14581412215;18/01/2022;Cash;148;3;1;148;3;1;3;3;18/01/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;SunChips Multigrain - Harvest Cheddar;Food;14581536048;18/01/2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;18/01/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;SunChips Multigrain - Original;Food;14581606543;18/01/2022;Cash;112;1.5;1;112;1.5;1;1.5;1.5;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14581784319;18/01/2022;Cash;142;1;1;142;1;1;1;1;18/01/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;SunChips Multigrain - Salsa;Food;14581912869;18/01/2022;Credit;122;1.5;1;122;1.5;1;1.5;1.5;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Miss Vickie's Potato Chip - Jalapeno;Food;14582301490;18/01/2022;Cash;112;1.5;1;112;1.5;1;1.5;1.5;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Good Health Veggie Stix - Sea Salt;Food;14582379968;18/01/2022;Cash;114;1.5;1;114;1.5;1;1.5;1.5;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Takis FUGEO mini;Food;14582385566;18/01/2022;Cash;122;1.25;1;122;1.25;1;1.25;1.25;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14582388980;18/01/2022;Cash;142;1;1;142;1;1;1;1;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14582402134;18/01/2022;Cash;142;1;1;142;1;1;1;1;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14582776630;18/01/2022;Cash;144;3;1;144;3;1;3;3;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos Baked - Flaming Hot;Food;14582811554;18/01/2022;Credit;121;1.5;1;121;1.5;1;1.5;1.5;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Zero Sugar;Carbonated;14582900546;18/01/2022;Cash;142;1;1;142;1;1;1;1;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Diet Tea - Peach Tea;Non Carbonated;14582908861;18/01/2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Miss Vickie's Potato Chip - Lime & Cracked Pe;Food;14582909167;18/01/2022;Cash;113;1.5;1;113;1.5;1;1.5;1.5;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Jacks Links Bar Beef Strip;Food;14582910785;18/01/2022;Cash;137;2;1;137;2;1;2;2;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Diet Tea - Peach Tea;Non Carbonated;14582925849;18/01/2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Mini Chips Ahoy;Food;14582926609;18/01/2022;Cash;120;1.5;1;120;1.5;1;1.5;1.5;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Ritz Bits Cheese;Food;14582927508;18/01/2022;Cash;123;1.5;1;123;1.5;1;1.5;1.5;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Good Health Veggie Stix - Sea Salt;Food;14582928287;18/01/2022;Cash;114;1.5;1;114;1.5;1;1.5;1.5;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14582972769;18/01/2022;Cash;144;3;1;144;3;1;3;3;18/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Diet Tea - Lemon;Non Carbonated;14583230397;19/01/2022;Cash;143;2.5;1;143;2.5;1;2.5;2.5;19/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Ritz Bits Cheese;Food;14583231698;19/01/2022;Cash;123;1.5;1;123;1.5;1;1.5;1.5;19/01/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Popchips Potato - Barbeque;Food;14584191491;19/01/2022;Cash;114;1.5;1;114;1.5;1;1.5;1.5;19/01/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;SunChips Multigrain - Salsa;Food;14584532585;19/01/2022;Credit;122;1.5;1;122;1.5;1;1.5;3;19/01/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;SunChips Multigrain - Original;Food;14584532585;19/01/2022;Credit;112;1.5;1;112;1.5;1;1.5;3;19/01/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Robert Irvine's - Fit Crunch -  Chocolate Pea;Food;14585189419;19/01/2022;Cash;133;2;1;133;2;1;2;2;19/01/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Keto Krisp - Almond/Chocolate;Carbonated;14585189909;19/01/2022;Cash;138;2;1;138;2;1;2;2;19/01/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Robert Irvine's - Fit Crunch -  Chocolate Pea;Food;14585244666;19/01/2022;Credit;133;2;1;133;2;1;2;2;19/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Diet Tea - Lemon;Non Carbonated;14585462323;19/01/2022;Credit;143;2.5;1;143;2.5;1;2.5;4.5;19/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;KitKat - Crisp Wafers;Food;14585462323;19/01/2022;Credit;134;2;1;134;2;1;2;4.5;19/01/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;SunChips Multigrain - Salsa;Food;14585759160;19/01/2022;Cash;112;1.5;1;112;1.5;1;1.5;1.5;19/01/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Snyder's of Hanover Pretzel - Cheddar Cheese;Food;14585860534;19/01/2022;Cash;122;1.5;1;122;1.5;1;1.5;1.5;19/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Red Bull - Original;Carbonated;14586259632;19/01/2022;Cash;148;3;1;148;3;1;3;3;19/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Red Bull - Original;Carbonated;14586263593;19/01/2022;Cash;148;3;1;148;3;1;3;3;19/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Mini Chips Ahoy;Food;14586269063;19/01/2022;Cash;120;1.5;1;120;1.5;1;1.5;1.5;19/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Good Health Veggie Stix - Sea Salt;Food;14586276662;19/01/2022;Cash;114;1.5;1;114;1.5;1;1.5;1.5;19/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;14586751849;19/01/2022;Cash;144;3;1;144;3;1;3;3;19/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Good Health Veggie Stix - Sea Salt;Food;14586752910;19/01/2022;Cash;114;1.5;1;114;1.5;1;1.5;1.5;19/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Good Health Veggie Stix - Sea Salt;Food;14586762557;19/01/2022;Cash;114;1.5;1;114;1.5;1;1.5;1.5;19/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Diet Tea - Lemon;Non Carbonated;14586856790;19/01/2022;Cash;143;2.5;1;143;2.5;1;2.5;2.5;19/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Ritz Bits Cheese;Food;14586862293;19/01/2022;Cash;123;1.5;1;123;1.5;1;1.5;1.5;19/01/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Monster Energy Original;Carbonated;14587004565;19/01/2022;Credit;146;3;1;146;3;1;3;3;19/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Diet Tea - Peach Tea;Non Carbonated;14587142298;19/01/2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;19/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Diet Tea - Lemon;Non Carbonated;14587207212;19/01/2022;Cash;143;2.5;1;143;2.5;1;2.5;2.5;19/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Red Bull - Original;Carbonated;14587233543;19/01/2022;Cash;148;3;1;148;3;1;3;3;19/01/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Diet Tea - Peach Tea;Non Carbonated;14587250057;19/01/2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;19/01/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Takis - Hot Chilli Pepper & Lime;Food;14587309185;19/01/2022;Cash;123;1.5;1;123;1.5;1;1.5;1.5;19/01/2022;;;;;;;;
